round,mu,seed,delta_rep,v_t,observable_fr_step,channel,channel_label,observable_fr_step_z_within_channel
18,0.2,0,25417.80389336683,24332.81949700811,0.09812528555349345,task,Task-aligned,-0.185370396881995
0,0.2,1,22643.09788744396,22266.351994798053,0.42651532596927005,task,Task-aligned,4.764195911307157
1,0.2,1,21874.372521799523,21984.021493856504,0.2419558894697297,task,Task-aligned,1.9824758335608097
2,0.2,1,11653.157026502537,12556.39283982286,0.24054174149277913,task,Task-aligned,1.9611614868387033
3,0.2,1,3819.061261319148,1592.2416099131224,0.18873270323462787,task,Task-aligned,1.1802843631063338
4,0.2,1,1372.904764274892,258.93316970887827,0.15671217070373497,task,Task-aligned,0.6976639133980541
5,0.2,1,11714.704064459307,7451.773588829965,0.1402930084814579,task,Task-aligned,0.45019071950587286
6,0.2,1,10080.835182753275,10084.57308808784,0.19898480353072798,task,Task-aligned,1.334806254664027
7,0.2,1,9667.831694339053,10968.466756254144,0.15148226974818768,task,Task-aligned,0.6188377055996416
8,0.2,1,15241.233188095153,15167.75644993066,0.15110216480854075,task,Task-aligned,0.6131086810516657
9,0.2,1,18038.141432951496,16082.106898163911,0.15342229489678386,task,Task-aligned,0.6480781877420773
10,0.2,1,21116.089782468218,16707.71473199647,0.1298266140740467,task,Task-aligned,0.2924389403667968
11,0.2,1,20482.457254626963,17531.686597707856,0.11926207217525078,task,Task-aligned,0.13320786083244693
12,0.2,1,13940.398775266192,17020.784784305608,0.16060349694614454,task,Task-aligned,0.7563148311884262
13,0.2,1,23201.534732162545,20322.236502162123,0.15770751819316203,task,Task-aligned,0.7126660078354229
14,0.2,1,15994.283553439775,19834.792452784954,0.12089163394726644,task,Task-aligned,0.15776897125366982
15,0.2,1,19302.291036681097,21478.68671434786,0.11580687002203324,task,Task-aligned,0.0811303004292888
16,0.2,1,25804.219163830276,23695.851200403587,0.11580063849131772,task,Task-aligned,0.08103637743930121
17,0.2,1,25706.24933635193,23464.34734273766,0.10983581452426706,task,Task-aligned,-0.008866750268876138
18,0.2,1,29727.693343707593,25340.042736857315,0.11017002827318946,task,Task-aligned,-0.0038294077559744943
0,0.2,2,33014.617718732916,24893.643008783984,0.42212004222985194,task,Task-aligned,4.697949236213078
1,0.2,2,22508.960291483672,23256.702705797623,0.2576005099539686,task,Task-aligned,2.21827496545639
2,0.2,2,11463.921382642235,11542.525488625397,0.24351302950101872,task,Task-aligned,2.005945387711242
3,0.2,2,3146.38901407714,970.7184195690206,0.19692173345230504,task,Task-aligned,1.3037112125042016
4,0.2,2,2871.4513657302014,705.1681057996466,0.1565831088664031,task,Task-aligned,0.6957186652385116
5,0.2,2,1947.3920061958488,5971.811208474857,0.1544962694523678,task,Task-aligned,0.6642653664684494
6,0.2,2,10436.904595457949,10216.740566818742,0.20567135779731177,task,Task-aligned,1.4355874588499367
7,0.2,2,13975.040500848438,13456.58152965299,0.14663464375678653,task,Task-aligned,0.5457732294317204
8,0.2,2,13462.636150568607,13751.037505645712,0.12679279680780253,task,Task-aligned,0.24671258488051995
9,0.2,2,23497.73396487377,17366.010505475337,0.15878161290124937,task,Task-aligned,0.7288549975265303
10,0.2,2,13558.537266039697,16776.078814516834,0.11809946075280418,task,Task-aligned,0.11568472791778289
11,0.2,2,18518.057371494477,16963.799730795436,0.12179645888061763,task,Task-aligned,0.17140668998367234
12,0.2,2,16074.526611456124,17337.398557942885,0.15824478773757078,task,Task-aligned,0.7207638515826169
13,0.2,2,14902.396577011386,18897.40574030968,0.1577746285376667,task,Task-aligned,0.7136775095839859
14,0.2,2,20469.225330021523,21124.066821094893,0.12798866035985967,task,Task-aligned,0.2647369011446775
15,0.2,2,19385.475767311815,21620.372423258726,0.10551567302587991,task,Task-aligned,-0.07398086511826046
16,0.2,2,27028.56047173828,22885.98663239577,0.11243450003517336,task,Task-aligned,0.030301204502456085
17,0.2,2,19934.221981139388,23522.19756697712,0.10314975362010954,task,Task-aligned,-0.10964051838869909
18,0.2,2,33298.58300835523,25872.536671419395,0.10377910081381157,task,Task-aligned,-0.10015486023001365
0,0.2,3,20980.298925233423,21406.753071851854,0.42215384273133877,task,Task-aligned,4.698458684743086
1,0.2,3,26774.217903296172,22558.5466587423,0.2629453356275517,task,Task-aligned,2.2988333436691306
2,0.2,3,10374.181241423357,11796.97922557121,0.23849959123121617,task,Task-aligned,1.9303817527210236
3,0.2,3,7018.585792824335,1699.24673367996,0.1849269089889251,task,Task-aligned,1.1229226022241192
4,0.2,3,3977.591014437261,1367.5373141297605,0.16206215669827867,task,Task-aligned,0.7783000690937345
5,0.2,3,6819.676553607802,7866.409444967576,0.14528339418863703,task,Task-aligned,0.5254069012446656
6,0.2,3,7174.339176294161,9306.668781119166,0.19019696654136153,task,Task-aligned,1.202354059008653
7,0.2,3,12225.14563447528,11609.04471745214,0.15811814074156366,task,Task-aligned,0.7188550004381774
8,0.2,3,12803.989638916159,13479.442291365995,0.12573487315921275,task,Task-aligned,0.23076732892492868
9,0.2,3,20985.3644178182,17382.401104847202,0.1517128617284526,task,Task-aligned,0.6223132382163216
10,0.2,3,17182.652142845327,16892.114866189833,0.1248497514084471,task,Task-aligned,0.21742658085995
11,0.2,3,16971.281912958308,15517.13217682665,0.12156492873638088,task,Task-aligned,0.16791701715500346
12,0.2,3,11770.96475780406,16322.76308584219,0.14329672090862913,task,Task-aligned,0.49546332829203615
13,0.2,3,13708.000243710936,18825.107840097917,0.15093526619201814,task,Task-aligned,0.6105931487042846
14,0.2,3,14642.212842701585,18794.157309125643,0.10725327888728302,task,Task-aligned,-0.04779129061830369
15,0.2,3,14090.827400324983,19607.62384446425,0.11435287249974924,task,Task-aligned,0.05921533266907387
16,0.2,3,28348.838567685278,24057.40447761235,0.12111345607514071,task,Task-aligned,0.16111232274248838
17,0.2,3,24707.845057695464,24035.138258391,0.12579461740629186,task,Task-aligned,0.2316678072466113
18,0.2,3,26232.270445740956,25323.786401740916,0.1250443511483025,task,Task-aligned,0.2203596305795797
0,0.2,4,24157.66984463064,22037.614531025,0.42362744972125016,task,Task-aligned,4.720669210676037
1,0.2,4,31559.43237320549,24406.881382611115,0.24329081192922655,task,Task-aligned,2.00259607600545
2,0.2,4,13681.940011399565,11789.278059922042,0.23595595031668393,task,Task-aligned,1.892043442110994
3,0.2,4,8156.91317623097,1374.6725118271424,0.18102356722962704,task,Task-aligned,1.0640905839427226
4,0.2,4,2495.322267776588,272.1631784540368,0.15821045641824974,task,Task-aligned,0.7202464024504448
5,0.2,4,3139.3558876895695,6090.90697655431,0.14520006434059687,task,Task-aligned,0.5241509356014814
6,0.2,4,10886.887143531989,10465.813289344078,0.21001203734296425,task,Task-aligned,1.5010111276268756
7,0.2,4,9816.768669193785,12326.741571013466,0.15076693015946532,task,Task-aligned,0.6080559513090081
8,0.2,4,13510.472443010134,13974.226478048426,0.12496798474194501,task,Task-aligned,0.21920861944810327
9,0.2,4,15114.127602980996,15300.243008484133,0.15403239246228628,task,Task-aligned,0.65727371130636
10,0.2,4,12720.669150070287,16693.47744414152,0.11765902124312104,task,Task-aligned,0.10904632757177073
11,0.2,4,17712.614861835027,17058.688845083292,0.12977429040816363,task,Task-aligned,0.29165030666326586
12,0.2,4,14427.718497640803,17171.08099773497,0.16468581749460484,task,Task-aligned,0.81784445681381
13,0.2,4,13087.213385864045,17214.59952395357,0.15291534829998912,task,Task-aligned,0.6404373780744957
14,0.2,4,25108.8132084572,20750.18356594356,0.12719130388296804,task,Task-aligned,0.25271897042837904
15,0.2,4,17328.487177107483,21670.597564515076,0.12792376079767134,task,Task-aligned,0.2637587207893388
16,0.2,4,26845.613427778357,23401.485676509794,0.12942019826609288,task,Task-aligned,0.2863133526735258
17,0.2,4,19708.82970789564,22659.027466492902,0.10910982374434419,task,Task-aligned,-0.01980904163621683
18,0.2,4,21701.376685190597,23525.674740894407,0.10290518747040503,task,Task-aligned,-0.1133266727348187
0,0.2,5,20926.92074659519,20976.579885343264,0.4265369178888535,task,Task-aligned,4.76452134942813
1,0.2,5,13827.53518641321,20965.341923907283,0.24606668509530685,task,Task-aligned,2.044434641758668
2,0.2,5,13199.624979285349,11976.713110558689,0.24637467481616496,task,Task-aligned,2.0490767300013495
3,0.2,5,10892.073560495337,2093.032191716542,0.18744831150682675,task,Task-aligned,1.1609257308701295
4,0.2,5,1207.1240088108461,812.2250062256353,0.1510626164351591,task,Task-aligned,0.6125125993428978
5,0.2,5,3784.1645533271367,6048.456206681847,0.15216087604135056,task,Task-aligned,0.6290658076483867
6,0.2,5,6949.287141765526,9698.97874621913,0.20642743863136137,task,Task-aligned,1.4469832740754573
7,0.2,5,12627.095125579624,12194.764245448052,0.14646631216523714,task,Task-aligned,0.5432360989722161
8,0.2,5,13456.17427568871,13263.689782868954,0.12053665582747695,task,Task-aligned,0.1524186636145287
9,0.2,5,12078.983333507495,16322.903395777103,0.15045669943080842,task,Task-aligned,0.6033800861080384
10,0.2,5,18632.733186862897,17559.83403831499,0.12129368070785272,task,Task-aligned,0.16382870771216573
11,0.2,5,21032.736924460856,19114.03926203656,0.12041233607802256,task,Task-aligned,0.1505448892376842
12,0.2,5,17288.378503982618,18014.539581698307,0.14683823275237817,task,Task-aligned,0.548841767174286
13,0.2,5,20941.052044426673,19443.0390859748,0.15900324523840279,task,Task-aligned,0.7321954884482126
14,0.2,5,14998.387446469802,19838.12431769824,0.11725557036518211,task,Task-aligned,0.10296542795030973
15,0.2,5,23670.954188937903,21615.855773714953,0.12402851311273183,task,Task-aligned,0.2050486981619225
16,0.2,5,18734.150948090828,21237.590260932804,0.12142273745553397,task,Task-aligned,0.1657738791593839
17,0.2,5,16790.91249447089,22542.313734575175,0.12309491525020448,task,Task-aligned,0.19097730756824852
18,0.2,5,23176.95042095479,24919.81057398423,0.11720690864522032,task,Task-aligned,0.10223198789434315
0,0.2,6,25126.689509110118,22051.613046871847,0.4248046918231092,task,Task-aligned,4.738412860381629
1,0.2,6,21975.52749135095,21916.541842821694,0.24320879690513172,task,Task-aligned,2.0013599276755216
2,0.2,6,5882.4978604979115,11741.09241838759,0.23464736198758104,task,Task-aligned,1.8723201134228988
3,0.2,6,1212.9557416416355,570.2316479351139,0.17552475215116584,task,Task-aligned,0.981211243835895
4,0.2,6,6325.5202519414015,276.3378333070432,0.16021636841984585,task,Task-aligned,0.7504799456106515
5,0.2,6,4284.718931184616,5862.646834051062,0.15596335663631844,task,Task-aligned,0.6863776244640464
6,0.2,6,13738.248741660325,11299.602560169238,0.2276590171774141,task,Task-aligned,1.7669902563461828
7,0.2,6,8541.956019700214,12470.02643274184,0.16469030314681207,task,Task-aligned,0.8179120655421596
8,0.2,6,17907.263331562222,14347.510606245312,0.13317176451288068,task,Task-aligned,0.3428577773294339
9,0.2,6,11387.201210641244,14721.278832608834,0.1494543349812342,task,Task-aligned,0.588272230516993
10,0.2,6,15300.501936039655,16738.33929086919,0.1270195688243945,task,Task-aligned,0.25013054217161984
11,0.2,6,15160.248445724603,16775.89615598612,0.12572171229508672,task,Task-aligned,0.23056896551054987
12,0.2,6,10329.006207170838,16205.83139023761,0.13881036173539985,task,Task-aligned,0.4278439443967863
13,0.2,6,23577.242561913794,20086.473165311443,0.16102817637705408,task,Task-aligned,0.762715692190025
14,0.2,6,25125.59225848154,20261.880728562362,0.12924205700762725,task,Task-aligned,0.2836283687748559
15,0.2,6,23961.544805109093,21842.072451130894,0.11610970633040216,task,Task-aligned,0.08569471531501853
16,0.2,6,21242.633809868596,22594.58490460558,0.1382754313182178,task,Task-aligned,0.4197813564852965
17,0.2,6,30475.973934498033,24257.90427448688,0.12725573656121633,task,Task-aligned,0.2536901138071501
18,0.2,6,26408.70647516474,24585.52588489582,0.11094498003197353,task,Task-aligned,0.007850834162730481
0,0.2,7,22025.155762292212,22489.887792001013,0.4228190547273242,task,Task-aligned,4.708484905023591
1,0.2,7,14450.039748583164,20914.973642999597,0.2519277761744233,task,Task-aligned,2.1327742847566507
2,0.2,7,6697.20814007998,11953.003452508361,0.23758093861021942,task,Task-aligned,1.9165356200671275
3,0.2,7,967.3083390664542,363.8582510360284,0.17973902282083853,task,Task-aligned,1.0447296504653782
4,0.2,7,5730.97974266106,1116.7445597807528,0.15784731899410206,task,Task-aligned,0.714773115996543
5,0.2,7,2460.9496052539325,6014.724644179398,0.1464267515851757,task,Task-aligned,0.542639833281708
6,0.2,7,6826.089298233157,8442.851562606811,0.2035822386362181,task,Task-aligned,1.4040997992350173
7,0.2,7,14830.234062705189,12614.215228659916,0.15173210968374143,task,Task-aligned,0.6226033475962481
8,0.2,7,14339.909775915148,14934.13994675636,0.1289006606471148,task,Task-aligned,0.27848276837360325
9,0.2,7,14546.062470644654,15520.570856562757,0.16212158488241765,task,Task-aligned,0.7791957836458528
10,0.2,7,16319.617507137242,16957.204951553897,0.12992493068303734,task,Task-aligned,0.2939207897395104
11,0.2,7,13650.59921630018,16384.223725887365,0.12123216638117876,task,Task-aligned,0.16290155036479032
12,0.2,7,13908.449620103056,17716.24016731378,0.15150331534995382,task,Task-aligned,0.6191549094993254
13,0.2,7,10460.904383366695,17336.4666114187,0.17040608742490163,task,Task-aligned,0.9040616127449015
14,0.2,7,21558.94151390152,20909.87274815736,0.12465975208625259,task,Task-aligned,0.2145628696386167
15,0.2,7,21406.91966237797,21643.5253339599,0.13090368963813487,task,Task-aligned,0.30867285816964785
16,0.2,7,17503.477655133,23244.044272363884,0.11198089080096912,task,Task-aligned,0.023464307196258454
17,0.2,7,25483.70782300725,23478.75926088268,0.10042945458140047,task,Task-aligned,-0.15064145877393895
18,0.2,7,26639.00937157753,23869.642188444035,0.09337458757116956,task,Task-aligned,-0.25697395295793873
0,0.2,8,20891.721413942927,22062.674553663062,0.4220371076723476,task,Task-aligned,4.696699228475058
1,0.2,8,22261.137221599056,22468.194812357193,0.24252831204733954,task,Task-aligned,1.9911035114909847
2,0.2,8,15835.062902816688,12621.587300997518,0.23919963269195743,task,Task-aligned,1.9409329302903358
3,0.2,8,2622.5035968329175,1240.6864121954422,0.18604111903717477,task,Task-aligned,1.1397162190709635
4,0.2,8,1062.408987669798,167.8379968322697,0.15154628495028807,task,Task-aligned,0.6198025566868635
5,0.2,8,15809.166026086896,8704.7343282277,0.13431686657411268,task,Task-aligned,0.3601170053332305
6,0.2,8,7096.975138343172,8497.575371296203,0.212080637341986,task,Task-aligned,1.5321895179559943
7,0.2,8,9022.889938264387,12398.537093276507,0.16848408873505802,task,Task-aligned,0.8750928293202
8,0.2,8,16506.231359159283,13999.012899314985,0.12197031016129152,task,Task-aligned,0.17402701440145782
9,0.2,8,14964.934298687323,15536.484230192145,0.15108508527080394,task,Task-aligned,0.6128512545339964
10,0.2,8,10551.435676090943,15053.857908337435,0.13272437626589842,task,Task-aligned,0.3361146440993896
11,0.2,8,17057.841110778507,16617.073050105653,0.12089822569646809,task,Task-aligned,0.1578683235352408
12,0.2,8,16921.909730444604,17755.81555348169,0.1552958380801497,task,Task-aligned,0.6763166392054171
13,0.2,8,20554.767681492434,19026.05531605496,0.15195401451440557,task,Task-aligned,0.6259479455995525
14,0.2,8,23750.72610029514,21104.778100355237,0.13239729274006404,task,Task-aligned,0.3311847698639109
15,0.2,8,29446.020483987173,21135.012324881856,0.10632953499699631,task,Task-aligned,-0.06171415999330019
16,0.2,8,22569.61846680875,22644.737734742113,0.13147184847990806,task,Task-aligned,0.3172362721434087
17,0.2,8,25776.23176998453,24553.706462818314,0.11666470149112011,task,Task-aligned,0.09405972341702931
18,0.2,8,20616.493522519362,24263.893015829555,0.10656178955217813,task,Task-aligned,-0.0582135686848795
0,0.2,9,25519.241535664652,22589.330106291396,0.4249330129444749,task,Task-aligned,4.740346944308587
1,0.2,9,18606.567333253683,21890.245352575614,0.2663616589845795,task,Task-aligned,2.3503249143769858
2,0.2,9,8720.162199591345,12484.780627887987,0.24869356396515616,task,Task-aligned,2.0840275329847184
3,0.2,9,612.7511139524286,307.97312549559865,0.18144561064920287,task,Task-aligned,1.0704517144066084
4,0.2,9,492.5672574886703,332.0423301262781,0.16971330287742753,task,Task-aligned,0.8936198129550225
5,0.2,9,9901.969132237951,6880.411010842712,0.1442229738036663,task,Task-aligned,0.509424013933824
6,0.2,9,4610.468289735494,8972.273990493035,0.20666399281100692,task,Task-aligned,1.4505486702615065
7,0.2,9,12020.090627407597,11988.597729146306,0.1647453627560219,task,Task-aligned,0.818741935980197
8,0.2,9,18128.507552772586,15693.460448960483,0.13202727729742708,task,Task-aligned,0.325607816415302
9,0.2,9,16658.007174684724,16238.92803709436,0.13851992071255192,task,Task-aligned,0.42346635395773413
10,0.2,9,6799.0799909528,14216.00183083082,0.12991927007494972,task,Task-aligned,0.2938354718198838
11,0.2,9,17074.995402123837,17187.18706505734,0.13362597016886574,task,Task-aligned,0.3497036640347866
12,0.2,9,16769.185614286922,18462.99361895176,0.15817960399275957,task,Task-aligned,0.7197813879648084
13,0.2,9,12470.856704868784,17883.05633195321,0.15335427536138155,task,Task-aligned,0.6470529824700182
14,0.2,9,20920.01072548161,20610.538484745775,0.12087309415234816,task,Task-aligned,0.15748953542129168
15,0.2,9,23036.451060129737,22436.08819307806,0.11838193356029722,task,Task-aligned,0.11994221967720704
16,0.2,9,23618.038483485172,22340.585479475034,0.12804595882621797,task,Task-aligned,0.2656005161259323
